항목,클러스터번호,질문
신체학대,9,왜 아빠가 나를 때렸다고 생각해요?
신체학대,9,아빠가 왜 때리셨나요?
신체학대,9,아빠가 왜 나를 때렸어요?
신체학대,9,아빠가 왜 지갑을 뒤졌다고 생각한 거야?
신체학대,9,"그럼, 아빠가 오해한 거네?"
신체학대,9,아빠가 갑자기 화내면서 때려서 놀랐겠다.
신체학대,9,아빠가 나를 왜 때리는 거 같아?
신체학대,9,아빠가 때린 이유는 뭐라고 생각해?
신체학대,9,아빠가 나를 때린 이유가 무엇인 것 같나요?
신체학대,9,아버지가 무엇 때문에 때렸어?
신체학대,9,아빠가 나를 왜 때리나요?
신체학대,9,아빠가 때리시는 이유는 뭐라고 생각해요?
신체학대,9,아빠는 어떤 말을 했나요?
신체학대,9,아빠가 나를 왜 때리는 것 같아?
신체학대,9,아빠가 무엇으로 나의 어디를 때려?
신체학대,9,아빠는 나를 왜 때리는 거 같아?
신체학대,9,아빠가 나를 때리는 이유가 뭐라고 생각하나요?
신체학대,9,아빠가 나를 때리시는 이유는 뭐라고 생각해?
신체학대,9,아빠가 때리는 이유가 뭐라고 생각해?
신체학대,9,아빠가 왜 나를 때린 거 같아요?
신체학대,9,아빠가 나를 왜 때려요? 어떻게 때렸나요?
신체학대,9,아빠가 나를 때린 이유가 있나요?
신체학대,9,아빠가 어디를 무엇으로 때렸어요?
신체학대,9,새아빠가 나를 때리시는 이유는 뭐라고 생각해요?
신체학대,9,아빠가 때리는 이유는 뭐라고 생각해?
신체학대,9,아빠가 때리시는 이유가 뭐라고 생각해?
신체학대,9,아빠가 나를 때렸던 이유가 뭐인 거 같아?
신체학대,9,아빠가 어디를 뭐로 때린 거야?
신체학대,9,아빠가 어떻게 때렸어요?
신체학대,9,아빠가 나를 때리는 이유가 무엇 때문인 것 같아요?
신체학대,9,할아버지가 어디를 어떻게 때렸어요?
신체학대,8,뭐 때문에 때린 것 같아?
신체학대,8,꼬집은 거 말고 때린 적이 있어요?
신체학대,8,나를 때리는 이유는 뭐라고 생각해요?
신체학대,8,나를 때리시는 이유가 뭐라고 생각해요?
신체학대,8,나를 때리시는 이유는 뭐라고 생각해요?
신체학대,8,나를 때리시는 이유가 뭐라고 생각해?
신체학대,8,나를 때렸던 이유가 무엇인가요?
신체학대,8,어떻게 때렸나요?
신체학대,8,나를 왜 때렸어요?
신체학대,8,때리는 이유가 뭐라고 생각해요?
신체학대,8,왜 때리는 거예요?
신체학대,8,뭐 때문에 그런 거 같아요?
신체학대,8,그렇게 하는 이유가 뭐라고 생각해요?
신체학대,8,때리시는 이유가 뭐라고 생각해?
신체학대,8,왜 때렸는지 알아?
신체학대,8,왜 그렇게 화를 내신 건가요?
신체학대,8,어떻게 소리를 지르시나요?
신체학대,8,나를 때리는 이유가 무엇인가요?
신체학대,8,왜 때리는 것 같아?
신체학대,8,때린 이유가 뭐라고 생각해요?
신체학대,8,나를 때리는 이유가 뭐라고 생각해요?
신체학대,8,때리시는 이유가 뭐라고 생각해요?
신체학대,8,왜 때리셨어?
신체학대,8,왜 때리신 거예요?
신체학대,8,그 사람이 나를 때리는 이유는 뭐라고 생각해요?
신체학대,8,때리는 이유는 뭐라고 생각해?
신체학대,8,아저씨가 왜 나를 때리는 것 같아?
신체학대,8,원장님이 때리는 이유는 뭐라고 생각해?
신체학대,8,나를 때리시는 이유는 뭐라고 생각해?
신체학대,8,아저씨가 때린 이유가 뭐라고 생각해?
신체학대,8,왜 그런 거예요?
신체학대,8,최근에 나를 때렸던 사람이 누구야?
신체학대,8,그렇게 한 이유가 뭐라고 생각해?
신체학대,8,무엇 때문에 때렸나요?
신체학대,8,무엇으로 때렸는지 기억이 나나요?
신체학대,8,도구로 때리나요?
신체학대,8,어떻게 때리나요?
신체학대,8,주먹으로 때렸나요?
신체학대,8,때린 이유가 있었나요?
신체학대,8,왜 때리셨어요?
신체학대,8,무엇으로 어딜 때려요?
신체학대,8,왜 때리는 것 같아요?
신체학대,8,왜 이빨을 깨무는 거야?
신체학대,8,누가 때린 거예요?
신체학대,8,할머니가 왜 때렸어?
신체학대,8,형이 때리는 이유가 뭔가요?
신체학대,8,무엇 때문에 전도사님이 때렸어?
신체학대,8,형이 나를 때리는 이유는 뭐라고 생각해요?
신체학대,8,때린 이유는 뭐니?
신체학대,8,예를 들면 어떤 이유가 있을까요?
신체학대,8,할머니가 때리는 이유를 말해주던가요?
신체학대,8,어떨 때 말 안 듣는다고 때리시던가요? 혹시 말해 줄 수 있어요?
신체학대,8,나를 때리는 이유는 뭐라고 생각해?
신체학대,8,어떤 상황에서 때렸나요?
신체학대,8,어떤 걸로 때렸어요? 자세히 말해줄래요?
신체학대,8,뭐 때문에 그러시는 것 같아요?
신체학대,8,누가 나를 아프게 했어?
신체학대,8,뭐 때문에 아프게 한 것 같아?
신체학대,8,왜 그런 일이 일어난 거예요?
신체학대,8,어떤 폭행을 당했나요?
신체학대,8,나를 때리는 이유가 뭐라고 생각하나요?
신체학대,8,때리는 이유가 뭐인 것 같아?
신체학대,8,무엇 때문에 아프게 한 것 같아요?
신체학대,8,할머니가 때린 이유가 뭐라고 생각해?
신체학대,8,나를 때리신 이유는 뭐라고 생각해?
신체학대,8,어떤 이유로 때리나요?
신체학대,8,때리는 이유가 뭐라고 생각해?
신체학대,8,무엇으로 어떻게 때렸어?
신체학대,8,나를 때린 이유가 뭐라고 생각해요?
신체학대,8,어떻게 때렸어?
신체학대,8,왜 맞은 거야?
신체학대,8,어떤 상황일 때 때리세요?
신체학대,8,나를 때리는 이유가 뭐라고 생각해?
신체학대,8,최근에 때린 사람은 누구인가요?
신체학대,8,왜 그렇게 했어요?
신체학대,8,누나가 때리는 이유가 뭐라고 생각해요?
신체학대,8,어떤 이유로 때렸어요?
신체학대,8,언니는 어떻게 때렸어요?
신체학대,8,뺨만 때리시나요?
신체학대,12,맞아서 얼마나 다쳤어요?
신체학대,12,"맞은 것 때문에, 병원에 간 적이 있나요?"
신체학대,12,맞은 것 때문에 다쳐서 병원에 간 적도 있나요?
신체학대,12,멍이 들거나 피가 날 정도로 아프게 했어?
신체학대,12,맞은 것 때문에 다치거나 병원에 가서 치료를 받은 적 있어?
신체학대,12,맞아서 다치거나 병원에 가서 치료받은 적이 있나요?
신체학대,12,맞은 것 때문에 다치거나 병원에 가서 치료받은 적이 있나요?
신체학대,12,맞은 것 때문에 다치거나 병원에 가서 치료를 받은 적이 있어?
신체학대,12,맞은 것 때문에 다치거나 병원에 가서 치료를 받았나요?
신체학대,12,엄마한테 맞아서 병원 간 적 있어?
신체학대,12,맞은 것 때문에 다치거나 병원에 가서 치료를 받은 적이 있나요?
신체학대,12,맞은 것 때문에 다치거나 병원에 가서 치료를 받은 적 있어요?
신체학대,12,맞은 것 때문에 다치거나 병원에 가서 치료를 받은 적 있나요?
신체학대,12,맞은 것 때문에 다치거나 병원에 가서 치료를 받은 적도 있어?
신체학대,12,맞은 것 때문에 다치거나 병원에 가서 치료받았던 적 있어?
신체학대,12,맞은 것 때문에 다쳐서 병원에 가서 치료를 받은 적이 있나요?
신체학대,12,맞아서 다치거나 병원에 가서 치료를 받은 적이 있나요?
신체학대,12,"맞아서 다친 것 때문에, 병원에 간 적 있어?"
신체학대,12,맞은 거 때문에 다치거나 병원에 가서 치료받은 적이 있나요?
신체학대,12,맞은 것 때문에 다쳐서 병원에 가서 치료받은 적 있나요?
신체학대,12,"맞은 것 때문에, 병원에 가서 치료받은 적이 있나요?"
신체학대,12,맞아서 얼마나 다쳤나요?
신체학대,12,맞은 것 때문에 다치거나 병원에 가서 치료받은 적 있어요?
신체학대,12,맞은 거 때문에 다치거나 병원에 가서 치료받은 적 있나요?
신체학대,12,그렇게 맞아서 병원에 가야 한 적이 있었나요?
신체학대,12,"맞은 것 때문에, 병원에 간 적 있어요?"
신체학대,12,맞은 것 때문에 병원에서 치료받은 적 있어?
신체학대,12,맞은 것 때문에 병원에 가야 할 정도였나요?
신체학대,12,맞아서 다치거나 병원에서 치료받은 적 있어요?
신체학대,12,맞은 것 때문에 병원에서 치료받았나요?
신체학대,12,맞아서 병원에 가서 치료받은 적 있어요?
신체학대,12,맞은 것 때문에 다치거나 병원에 가서 치료받은 적 있어?
신체학대,12,"맞은 것 때문에, 병원에 간 적이 있어요?"
신체학대,12,맞은 것 때문에 다치거나 병원에 가서 치료 받은 적이 있나요?
신체학대,12,맞아서 다치거나 병원에 간 적도 있나요?
신체학대,12,맞아서 얼마나 다쳤어?
신체학대,12,맞아서 얼마나 다쳤어? 병원 갔어?
신체학대,12,엄마에게 맞은 것 때문에 다치거나 병원에 가서 치료를 받은 적 있어?
신체학대,12,"맞은 것 때문에, 병원에 간 적도 있나요?"
신체학대,12,맞은 것 때문에 다치거나 병원에 간 적이 있나요?
신체학대,12,"맞은 것 때문에 다치거나, 병원에서 치료받은 적이 있나요?"
신체학대,12,맞아서 얼마나 다쳤어요? 병원에서 치료받은 적 있나요?
신체학대,12,그때 맞은 것 때문에 병원에 가서 치료를 받았나요?
신체학대,12,맞은 것 때문에 다치거나 병원에 가서 치료를 받은 적이 있나요? 맞아서 얼마큼 다쳤어요?
신체학대,12,그렇게 맞은 것 때문에 다치거나 병원에 가서 치료를 받은 적 있어?
신체학대,12,엄마한테 맞아서 병원에 가거나 치료를 받아야 했던 적이 있어?
신체학대,12,"맞아서 다친 것 때문에, 병원에 입원한 적 있어?"
신체학대,12,화상을 제외하고 할머니한테 맞아서 병원을 간 적이 있어?
신체학대,12,아저씨한테 맞은 것 때문에 다치거나 병원에 가서 치료를 받은 적 있어?
신체학대,12,맞아서 병원 갈 정도로 다쳤어?
신체학대,12,맞아서 얼마나 다쳤을까?
신체학대,12,선생님에게 맞은 것 때문에 다치거나 병원에 가서 치료를 받은 적 있나요?
신체학대,12,학원 선생님께 맞은 것 때문에 다치거나 병원에 가서 치료를 받은 적 있어?
신체학대,12,그 뒤로 맞은 적이 있나요?
신체학대,12,맞은 것 때문에 다치거나 병원에서 치료받은 적이 있나요?
신체학대,12,"엄마한테 맞은 것 때문에, 병원에 가서 치료받은 적 있어?"
신체학대,12,맞은 것 때문에 다치거나 병원의 치료를 받은 적이 있나요?
신체학대,12,그렇게 맞은 것 때문에 다치거나 병원에 간 적도 있나요?
신체학대,12,담임선생님께 맞은 것 때문에 다치거나 병원에 가서 치료받은 적 있어?
신체학대,12,"맞은 것 때문에, 병원에 가서 치료를 받은 적 있어요?"
신체학대,12,"맞은 것 때문에, 병원에 가서 치료를 받은 적 있어?"
신체학대,12,어른들에게 맞아서 다치거나 병원에 가서 치료받은 적이 있나요?
신체학대,12,맞은 것 때문에 다치거나 병원에 가서 치료를 받은 적 있나요? 맞아서 얼마큼 다쳤어요?
신체학대,12,맞은 것 때문에 다치거나 병원에 가서 치료를 받은 적이 있어요?
신체학대,12,맞은 것 때문에 다치거나 병원에 가서 치료를 받은 적도 있나요?
신체학대,12,"맞은 것 때문에, 병원에 가서 치료를 받은 적이 있나요?"
신체학대,12,아저씨한테 맞아서 병원에 가거나 치료받은 적 있어?
신체학대,12,그때 이후로 맞은 적 없다가 이번 일이 생긴 거야?
신체학대,12,맞은 거 때문에 다치거나 병원에 가서 치료받은 적 있어?
신체학대,12,"선생님한테 맞은 것 때문에, 병원에 가서 치료를 받은 적 있어요?"
신체학대,12,맞아서 다치거나 병원에 가서 진료를 받은 적 있어요?
신체학대,12,원장님한테 맞아서 병원에서 치료를 받아야 할 만큼 다친 적 있어?
신체학대,12,"맞은 것 때문에, 병원에 간 적 있어?"
신체학대,12,언니한테 맞아서 병원에 간 적은 없어요?
신체학대,12,얼마나 심하게 때리나요? 맞은 것 때문에 다치거나 병원에 간 적 있어요?
신체학대,12,피멍이 든 곳은 치료받았나요?
신체학대,12,맞은 거 때문에 다치거나 병원에 가서 치료를 받은 적 있어요?
신체학대,12,맞은 거 때문에 다치거나 병원에 가서 치료받은 건 이번이 처음이에요?
신체학대,12,맞은 것 때문에 병원에 가서 치료를 받은 적이 있나요?
신체학대,12,맞은 것 때문에 다쳐서 병원에 간 적이 있나요?
신체학대,12,맞은 것 때문에 다치거나 병원에 가서 치료를 받은 적이 있을까?
신체학대,12,보모 선생님한테 맞아서 다치거나 병원에 가서 치료받은 적 있어?
신체학대,12,맞은 것 때문에 다치거나 병원에서 가서 치료를 받은 적이 있나요?
신체학대,12,맞은 것 때문에 병원에서 치료받은 적이 있어?
신체학대,12,맞은 것 때문에 다치거나 치료를 받은 적이 있나요?
신체학대,12,센터 선생님에게 맞은 것 때문에 다치거나 병원에 가서 치료를 받은 적 있나요?
신체학대,12,맞아서 다쳤나요?
신체학대,12,"맞은 것 때문에, 병원에 간 적도 있어요?"
신체학대,12,형한테 맞아서 병원에 간 적이 있나요?
신체학대,12,"맞은 것 때문에, 병원에 간 적은 없어?"
신체학대,12,맞은 것 때문에 다치거나 병원에서 치료를 받은 적이 있나요?
신체학대,12,맞은 것 때문에 다치거나 병원에 간 적이 있어요?
